unicode,Cust_IMID,cust_id
30067863,13496,13649
30067879,11946,6221
30067881,11946,6221
30067882,29030,22620
30067897,19516,11383
30067902,11946,6221
30067905,11946,6221
30067909,11946,6221
30067910,6468,3709
30067910,6468,3709
30067916,26261,19346
30067917,14004,7162
30067917,14004,7162
30067921,18375,10208
30067924,26261,19346
30067928,26261,19346
30067929,17853,9823
30067937,26457,19898
30067939,18375,10208
30067950,26457,19898
30067955,26261,19346
30067957,26261,19346
30068022,25896,18690
30068028,26720,19815
30068030,31002,24771
30068032,25654,18494
30068049,16222,8481
30068075,16958,12069
30068113,26720,19815
30068181,21113,13233
30068219,24345,18963
30068255,20239,12442
30068262,26436,19766
30068281,16958,12069
30068282,16958,12069
30068283,16958,12069
30068284,16958,12069
30068286,16958,12069
30068288,16958,12069
30068289,16958,12069
30068290,16958,12069
30068292,23523,19838
30068295,26144,18964
30068298,26144,18964
30068302,26144,18964
30068303,26144,18964
30068304,26144,18964
30068324,17853,9823
30068326,20890,20681
30068345,26144,18964
30068346,17853,9823
30068350,21835,16227
30068357,16958,12069
30068361,26144,18964
30068364,24659,17488
30068387,25813,18594
30068395,24659,17488
30068412,24659,17488
30068425,17853,9823
30068438,13387,6978
30068446,24701,17570
30068472,6350,3964
30068473,6350,3964
30068482,26720,19815
30068503,21113,13233
30068572,25728,18526
30068642,13496,13649
30068663,17853,9823
30068677,27097,20263
30068686,18375,10208
30068702,15107,8853
30068707,24314,17098
30068711,17853,9823
30068722,15843,10881
30068732,15107,8853
30068741,27046,20240
30068751,18375,10208
30068767,19718,11620
30068832,27071,20257
30068835,20444,12627
30068852,11946,6221
30068858,11946,6221
30068878,27071,20257
30068893,27071,20257
30068908,27322,20501
30068936,20444,12627
30068942,12333,6675
30068978,17853,9823
30068984,20998,13647
30068993,17853,9823
30069005,20288,12151
30069065,27097,20263
30069073,26540,19589
30069082,26453,19662
30069087,24701,17570
30069116,25086,17860
30069119,20239,12442
30069121,26453,19662
30069136,27097,20263
30069137,27097,20263
30069149,26540,19589
30069152,26144,18964
30069154,27097,20263
30069155,13709,15328
30069158,11990,6246
30069169,26817,19952
30069186,26144,18964
30069187,27097,20263
30069194,26144,18964
30069196,24657,17436
30069199,26144,18964
30069210,24657,17436
30069211,16382,20170
30069226,728,1575
30069235,26945,20262
30069239,27097,20263
30069240,26817,19952
30069243,728,1575
30069272,27097,20263
30069288,21113,13233
30069294,328,1425
30069307,26436,19766
30069321,15130,7804
30069332,26436,19766
30069336,13709,15328
30069362,21113,13233
30069376,20444,12627
30069380,27097,20263
30069397,27097,20263
30069427,16382,20170
30069435,27097,20263
30069439,16382,20170
30069441,20444,12627
30069492,20444,12627
30069497,27097,20263
30069508,25672,18647
30069513,27474,20797
30069517,20444,12627
30069566,23877,16236
30069620,27553,20894
30069625,8826,5114
30069686,27322,20501
30069694,25695,20560
30069706,18133,10018
30069716,16382,20170
30069719,15815,10819
30069767,27322,20501
30069811,27390,20607
30069835,25821,18863
30069844,25821,18863
30069861,27188,20347
30069869,25695,20560
30069925,15815,10819
30069952,20088,11921
30069955,26087,18975
30069962,27813,21292
30069981,15815,10819
30069985,20088,11921
30069995,15815,10819
30070019,32737,26969
30070019,32737,26969
30070020,32737,26969
30070020,32737,26969
30070023,32737,26969
30070023,32737,26969
30070024,32737,26969
30070024,32737,26969
30070066,26706,19816
30070069,24064,16654
30070094,15696,8464
30070095,18227,10192
30070096,20890,20681
30070103,19814,11727
30070106,20890,20681
30070123,20890,20681
30070130,15696,8464
30070145,25774,18563
30070195,20917,13024
30070195,20917,13024
30070196,20890,20681
30070212,20890,20681
30070221,20998,13647
30070224,20890,20681
30070249,19949,11788
30070257,19949,11788
30070261,19949,11788
30070274,11429,6495
30070279,15696,8464
30070289,15696,8464
30070306,27992,21321
30070312,26818,20022
30070314,26818,20022
30070369,16311,9286
30070464,15696,8464
30070516,16382,20170
30070519,25695,20560
30070521,22404,14754
30070526,27103,21058
30070539,17853,9823
30070549,18190,10283
30070580,18190,10283
30070581,16382,20170
30070582,16382,20170
30070590,26866,20017
30070605,16382,20170
30070609,16382,20170
30070611,16382,20170
30070614,16382,20170
30070627,24796,17601
30070628,27449,20908
30070629,16537,8717
30070633,25695,20560
30070638,26866,20017
30070643,26866,20017
30070645,26866,20017
30070651,25016,17773
30070659,26866,20017
30070666,26866,20017
30070670,26866,20017
30070674,26866,20017
30070675,26866,20017
30070676,25695,20560
30070678,26866,20017
30070687,25695,20560
30070688,25695,20560
30070693,25695,20560
30070698,26866,20017
30070714,15815,10819
30070716,26866,20017
30070721,15815,10819
30070729,25804,18731
30070731,27474,20797
30070740,27474,20797
30070751,25695,20560
30070756,26866,20017
30070758,26866,20017
30070762,26866,20017
30070765,25695,20560
30070778,26866,20017
30070781,24504,17290
30070783,13496,13649
30070813,27474,20797
30070827,27474,20797
30070828,27553,20894
30070838,728,1575
30070894,13496,13649
30070942,15815,10819
30070946,27322,20501
30070958,36307,32230
30070966,25695,20560
30070968,27474,20797
30070983,16382,20170
30070989,20239,12442
30070993,26144,18964
30070995,27069,20606
30071007,27069,20606
30071010,25695,20560
30071014,23877,16236
30071034,27317,20477
30071040,23877,16236
30071042,23877,16236
30071050,26373,19621
30071065,26373,19621
30071066,26373,19621
30071071,26135,18989
30071072,26373,19621
30071073,18907,16012
30071076,26135,18989
30071085,26373,19621
30071086,26373,19621
30071090,6806,4072
30071092,26373,19621
30071112,13333,6912
30071123,16382,20170
30071124,16382,20170
30071139,16382,20170
30071142,16382,20170
30071147,16382,20170
30071149,27069,20606
30071154,27069,20606
30071155,27103,21058
30071158,16382,20170
30071160,27069,20606
30071165,27069,20606
30071167,27069,20606
30071169,16382,20170
30071172,16382,20170
30071175,25695,20560
30071176,16382,20170
30071179,25695,20560
30071182,16382,20170
30071185,25695,20560
30071191,16382,20170
30071221,22876,15184
30071222,21716,18927
30071230,27449,20908
30071233,28369,21836
30071236,27449,20908
30071248,24980,18651
30071260,27449,20908
30071262,27449,20908
30071323,26710,21113
30071349,21376,14166
30071371,27910,21288
30071372,27320,20499
30071402,21376,14166
30071422,20552,12467
30071450,20444,12627
30071461,30088,23751
30071469,26180,19115
30071493,14131,7220
30071498,26457,19898
30071528,24314,17098
30071532,4964,3339
30071532,4964,3339
30071533,23877,16236
30071534,4964,3339
30071535,23877,16236
30071539,4964,3339
30071539,4964,3339
30071553,27529,20868
30071554,27529,20868
30071556,27529,20868
30071557,6806,4072
30071558,27529,20868
30071567,20890,20681
30071575,26818,20022
30071576,16222,8481
30071591,16311,9286
30071594,17663,11832
30071622,19814,11727
30071631,26818,20022
30071650,26818,20022
30071669,18227,10192
30071727,12334,6522
30071729,27999,21332
30071761,28061,21578
30071764,28061,21578
30071775,28061,21578
30071776,19672,15656
30071777,28061,21578
30071783,28061,21578
30071786,19672,15656
30071793,28061,21578
30071794,28061,21578
30071796,28061,21578
30071797,28061,21578
30071801,28061,21578
30071806,19672,15656
30071809,28061,21578
30071815,28061,21578
30071834,24302,17089
30071895,28184,21969
30071898,11417,6531
30071915,18853,10830
30071949,19672,15656
30071951,11417,6531
30071970,13846,8645
30071972,26706,19816
30071975,21307,13499
30071995,11429,6495
30071997,25884,18786
30071997,25884,18786
30072031,22127,14428
30072042,21160,13397
30072045,32676,26929
30072055,19672,15656
30072058,15864,13579
30072066,13550,21135
30072093,21113,13233
30072105,26144,18964
30072120,19672,15656
30072122,19672,15656
30072124,20444,12627
30072145,19672,15656
30072150,19672,15656
30072163,15864,13579
30072167,15815,10819
30072176,26087,18975
30072189,26087,18975
30072198,26087,18975
30072218,28061,21578
30072227,19672,15656
30072235,20444,12627
30072270,17853,9823
30072294,22985,15044
30072299,26679,20993
30072308,15130,7804
30072313,20444,12627
30072321,20444,12627
30072323,26710,21113
30072328,15815,10819
30072338,26710,21113
30072342,15130,7804
30072344,11388,6419
30072351,15815,10819
30072356,26087,18975
30072361,19672,15656
30072364,35889,31500
30072365,12333,6675
30072372,19672,15656
30072376,19672,15656
30072386,16128,20318
30072396,19672,15656
30072416,15815,10819
30072419,20444,12627
30072455,17853,9823
30072461,17853,9823
30072468,36891,34566
30072475,26087,18975
30072486,15815,10819
30072494,20088,11921
30072501,35522,30771
30072524,26087,18975
30072543,28061,21578
30072545,20444,12627
30072549,28061,21578
30072563,15815,10819
30072577,28061,21578
30072581,24664,17730
30072584,22166,14482
30072587,28061,21578
30072589,28061,21578
30072602,28061,21578
30072613,28273,21832
30072614,27686,21123
30072615,27919,21407
30072623,22166,14482
30072640,27919,21407
30072646,10888,5780
30072650,13874,7101
30072660,26710,21113
30072661,27810,21303
30072663,28061,21578
30072667,28061,21578
30072669,26710,21113
30072696,11645,6041
30072714,13550,21135
30072716,27910,21288
30072737,27910,21288
30072747,27910,21288
30072752,16075,8424
30072755,27810,21303
30072762,13550,21135
30072764,27910,21288
30072771,16075,8424
30072786,27810,21303
30072790,20444,12627
30072793,16075,8424
30072800,17853,9823
30072802,23681,15858
30072818,20444,12627
30072820,23967,18328
30072825,20444,12627
30072828,20444,12627
30072829,20444,12627
30072830,24796,17601
30072832,20444,12627
30072833,26144,18964
30072834,20444,12627
30072844,20444,12627
30072854,20444,12627
30072858,26410,19376
30072864,26144,18964
30072880,26087,18975
30072883,20444,12627
30072885,26436,19766
30072888,20444,12627
30072890,20444,12627
30072892,14156,7246
30072901,27565,20948
30072919,20444,12627
30072928,19672,15656
30072932,27565,20948
30072935,20444,12627
30072938,20444,12627
30072958,17853,9823
30072960,27622,20976
30072977,17853,9823
30072980,26261,19346
30072995,17853,9823
30072997,17853,9823
30073002,22985,15044
30073008,17853,9823
30073009,27046,20240
30073087,28810,22323
30073104,26966,21046
30073123,28062,21393
30073151,28061,21578
30073158,28061,21578
30073166,28061,21578
30073179,28061,21578
30073185,28061,21578
30073195,28061,21578
30073214,28061,21578
30073236,28151,21881
30073252,35382,30479
30073261,17141,9148
30073271,35699,30963
30073273,19735,15976
30073279,16311,9286
30073286,19814,11727
30073293,17233,9193
30073309,23357,15465
30073310,20009,16518
30073317,20009,16518
30073323,28061,21578
30073333,34054,28888
30073351,35569,30752
30073364,19672,15656
30073373,27999,21332
30073382,18423,10357
30073422,27999,21332
30073426,28062,21393
30073431,16311,9286
30073436,19814,11727
30073439,19203,11041
30073457,27996,21326
30073470,21677,21619
30073471,18971,13284
30073512,12333,6675
30073530,11322,5980
30073532,27810,21303
30073535,15864,13579
30073538,25556,18342
30073545,16382,20170
30073546,20444,12627
30073548,13550,21135
30073551,11322,5980
30073553,17853,9823
30073559,24805,17672
30073568,20444,12627
30073569,25556,18342
30073580,17853,9823
30073603,17853,9823
30073606,27919,21407
30073612,27919,21407
30073618,25695,20560
30073635,27810,21303
30073644,27919,21407
30073649,27919,21407
30073665,12333,6675
30073679,27919,21407
30073711,20582,18638
30073716,17853,9823
30073729,17532,10266
30073731,12611,15824
30073734,27919,21407
30073737,27919,21407
30073738,27919,21407
30073741,27919,21407
30073742,27919,21407
30073744,20444,12627
30073746,27919,21407
30073747,27919,21407
30073748,27919,21407
30073749,27919,21407
30073750,27919,21407
30073756,27919,21407
30073759,27919,21407
30073760,28015,21351
30073763,27919,21407
30073764,27919,21407
30073766,26087,18975
30073767,15864,13579
30073768,27810,21303
30073789,26087,18975
30073808,27810,21303
30073816,27810,21303
30073818,27810,21303
30073821,27810,21303
30073822,27810,21303
30073824,27810,21303
30073825,27810,21303
30073827,27810,21303
30073829,27810,21303
30073842,27810,21303
30073844,27919,21407
30073847,27919,21407
30073856,27810,21303
30073858,27810,21303
30073862,27919,21407
30073866,25086,17860
30073868,27919,21407
30073870,27919,21407
30073876,5588,4004
30073881,27980,21316
30073882,16075,8424
30073883,27810,21303
30073892,27980,21316
30073911,20692,13275
30073914,27919,21407
30073920,20444,12627
30073932,28357,21813
30073939,13550,21135
30073948,28301,21826
30073949,17853,9823
30073961,26144,18964
30073962,15815,10819
30073965,26087,18975
30073969,20444,12627
30073976,28357,21813
30073984,24850,17651
30073986,26144,18964
30073987,26144,18964
30073996,15815,10819
30074003,26087,18975
30074004,28357,21813
30074024,19050,21496
30074025,4964,3339
30074044,33870,29451
30074045,28804,22315
30074052,26373,19621
30074082,26138,18953
30074091,28061,21578
30074094,28061,21578
30074098,28061,21578
30074108,28357,21813
30074110,26138,18953
30074115,36733,34120
30074123,28061,21578
30074124,28061,21578
30074136,27930,21414
30074139,21376,14166
30074148,26436,19766
30074151,28061,21578
30074156,28061,21578
30074157,28061,21578
30074162,28061,21578
30074167,28061,21578
30074168,28061,21578
30074171,28061,21578
30074180,20582,18638
30074181,20582,18638
30074187,24850,17651
30074189,28547,22149
30074198,28547,22149
30074200,28061,21578
30074202,28061,21578
30074205,28061,21578
30074218,13550,21135
30074241,28061,21578
30074244,28061,21578
30074247,28061,21578
30074250,28061,21578
30074256,28301,21826
30074273,28061,21578
30074274,27930,21414
30074276,28061,21578
30074277,28061,21578
30074279,28061,21578
30074281,28547,22149
30074282,28301,21826
30074283,28061,21578
30074284,28061,21578
30074286,28061,21578
30074296,28061,21578
30074298,28061,21578
30074301,28061,21578
30074312,28061,21578
30074313,27919,21407
30074314,27919,21407
30074315,28061,21578
30074324,27919,21407
30074328,27919,21407
30074329,27919,21407
30074334,27622,20976
30074343,20444,12627
30074346,11322,5980
30074350,27919,21407
30074352,13550,21135
30074354,13550,21135
30074355,20444,12627
30074359,11648,6040
30074363,28357,21813
30074370,25931,18726
30074376,11648,6040
30074381,28615,22308
30074390,18436,10527
30074391,22213,14552
30074394,8826,5114
30074402,22213,14552
30074404,27690,22060
30074408,27565,20948
30074411,18436,10527
30074412,27565,20948
30074414,22213,14552
30074422,22213,14552
30074426,15864,13579
30074433,28357,21813
30074437,28357,21813
30074439,11648,6040
30074443,21067,13173
30074444,28357,21813
30074460,28357,21813
30074464,17853,9823
30074469,29051,22658
30074470,17853,9823
30074472,27622,20976
30074473,27622,20976
30074486,14004,7162
30074486,14004,7162
30074487,17853,9823
30074501,28014,21350
30074504,16382,20170
30074508,20444,12627
30074510,28014,21350
30074512,27919,21407
30074518,28547,22149
30074532,11930,6229
30074602,36024,31727
30074612,17532,10266
30074613,8826,5114
30074615,22213,14552
30074620,328,1425
30074621,22213,14552
30074624,22213,14552
30074642,27622,20976
30074651,27622,20976
30074653,27622,20976
30074657,27622,20976
30074662,28151,21881
30074667,27622,20976
30074677,28357,21813
30074681,28357,21813
30074684,28357,21813
30074686,27956,21892
30074695,28547,22149
30074698,28547,22149
30074700,28547,22149
30074702,13496,13649
30074726,13496,13649
30074742,25654,18494
30074748,28547,22149
30074757,20134,19966
30074766,20134,19966
30074769,22213,14552
30074784,28547,22149
30074802,22213,14552
30074806,24980,18651
30074813,32405,26579
30074817,28547,22149
30074842,17853,9823
30074844,23681,15858
30074845,17853,9823
30074846,17853,9823
30074847,17853,9823
30074851,24796,17601
30074852,22213,14552
30074858,27956,21892
30074873,26778,21948
30074874,26144,18964
30074877,28301,21826
30074892,27956,21892
30074908,32405,26579
30074910,32405,26579
30074922,20582,18638
30074925,17853,9823
30074927,26180,19115
30074955,28657,22151
30074959,17532,10266
30074990,28357,21813
30075017,18227,10192
30075037,28845,22378
30075043,18814,10798
30075093,28151,21881
30075171,29522,23178
30075182,27686,21123
30075200,11212,5952
30075201,29217,22886
30075210,22443,14942
30075229,18977,11056
30075253,28907,22534
30075308,26459,19447
30075311,19590,11501
30075418,18073,13181
30075438,18423,10357
30075445,18423,10357
30075446,18423,10357
30075454,18203,10171
30075463,18423,10357
